verseId	book	chapter	verse	text
B09_C021_V012	1 Samuel	21	12	Daud memperhatikan kata-kata itu, dan hatinya menjadi takut sekali terhadap Akhis, raja Gat itu.
B09_C021_V013	1 Samuel	21	13	Dia mengubah tingkah lakunya seperti orang yang sakit ingatan di hadapan mereka dan berpura-pura gila di dekat mereka. Dia menggores-gores di dekat pintu gerbang dan membiarkan ludahnya meleleh ke janggutnya.
B09_C021_V014	1 Samuel	21	14	Kemudian, Akhis berkata kepada para pegawainya, “Perhatikanlah, kamu melihat orang itu gila. Mengapa kamu membawanya kepadaku?
B09_C021_V015	1 Samuel	21	15	Apakah aku kekurangan orang gila sehingga kamu membawa orang ini untuk menunjukkan kegilaannya di hadapanku? Pantaskah orang ini masuk ke rumahku?”
B09_C022_V001	1 Samuel	22	1	Kemudian, Daud pergi dari sana dan melarikan diri ke gua Adulam. Ketika saudara-saudaranya dan seluruh kaum keluarganya mendengar hal itu, mereka pergi untuk mendapatkannya di sana.
B09_C022_V002	1 Samuel	22	2	Setiap orang yang berada dalam kesulitan, setiap orang yang berutang, dan setiap orang yang sakit hati berkumpul kepadanya dan dia menjadi pemimpin atas mereka. Ada empat ratus orang yang menyertainya.
B09_C022_V003	1 Samuel	22	3	Kemudian, Daud pergi dari sana ke Mizpa di Moab. Dia berkata kepada raja negeri Moab, “Izinkanlah ayah dan ibuku datang dan tinggal bersamamu, sampai aku mengetahui apa yang diperbuat Allah kepadaku.”
B09_C022_V004	1 Samuel	22	4	Kemudian, dia mengantar mereka untuk menghadap raja negeri Moab, dan mereka tinggal bersama selama Daud ada di kubu pertahanannya.
B09_C022_V005	1 Samuel	22	5	Nabi Gad berkata kepada Daud, “Jangan tinggal di benteng pertahanan itu. Pergi dan pulanglah ke tanah Yehuda.” Akhirnya, Daud pergi dan masuk ke hutan Keret.
B09_C022_V006	1 Samuel	22	6	Saul mendengar bahwa tempat persembunyian Daud bersama orang-orang yang menyertainya telah ditemukan. Saul sedang di Gibea, duduk di bawah pohon tamariska di bukit, dengan tombaknya di tangan dan semua pegawainya berdiri di dekatnya.
B09_C022_V007	1 Samuel	22	7	Saul berkata kepada para pegawainya yang berdiri di dekatnya, “Sekarang dengarlah, hai kamu orang-orang Benyamin! Akankah anak Isai itu memberikan ladang dan kebun anggur kepadamu? Akankah kalian semua akan diangkat menjadi kepala pasukan seribu dan kepala pasukan seratus,
B09_C022_V008	1 Samuel	22	8	sehingga kalian semua mengadakan kesepakatan untuk melawanku? Tidak ada seorang pun yang menyatakan kepadaku bahwa anakku mengikat diri dengan anak Isai itu? Tidak ada yang cemas di antara kamu terhadapku, atau menyatakan kepadaku bahwa anakku telah menghasut pegawaiku untuk melawan aku, dan mengadangku sekarang ini?”
B09_C022_V009	1 Samuel	22	9	Lalu, Doeg, orang Edom itu, yang berdiri di dekat para pegawai Saul, berkata, “Aku melihat anak Isai itu datang ke Nob, mendatangi Ahimelekh, anak Ahitub.
B09_C022_V010	1 Samuel	22	10	Dia bertanya kepada TUHAN, memberikan bekal kepadanya, dan memberikan pedang Goliat, orang Filistin itu, kepadanya.”
B09_C022_V011	1 Samuel	22	11	Kemudian, raja memerintahkan Ahimelekh, anak Ahitub, imam itu, dan seluruh kaum keluarganya, yaitu seluruh imam di Nob. Mereka semua datang menghadap raja.
B09_C022_V012	1 Samuel	22	12	Saul berkata, “Dengarlah, hai anak Ahitub!” Jawabnya, “Ya, Tuanku.”
B09_C022_V013	1 Samuel	22	13	Saul pun bertanya kepadanya, “Mengapa kamu bersekongkol melawan aku, kamu dan anak Isai itu, dengan memberikan roti dan pedang kepadanya, serta menanyakan Allah baginya sehingga dia bangkit melawan aku dan menjadi pengadang seperti yang terjadi pada hari ini?”
B09_C022_V014	1 Samuel	22	14	Ahimelekh menjawab raja, katanya, “Siapakah di antara seluruh pelayanmu yang setia seperti Daud? Dia adalah menantu raja, kepala pengawalmu, dan dihormati dalam rumahmu.
B09_C022_V015	1 Samuel	22	15	Baru hari inikah aku mulai menanyakan Allah baginya? Sekali-kali tidak! Janganlah raja menuduhkan sesuatu kepada hambamu ini atau kepada seluruh kaum keluargaku. Sebab, hambamu ini tidak mengetahui tentang semuanya itu, baik hal kecil maupun besar.”
B09_C022_V016	1 Samuel	22	16	Akan tetapi, raja menjawab, “Kamu harus mati, Ahimelekh, kamu dan seluruh kaum keluargamu.”
B09_C022_V017	1 Samuel	22	17	Kemudian, raja berkata kepada tentara yang berdiri di dekatnya, “Maju dan bunuhlah para imam TUHAN itu, sebab mereka juga membantu Daud. Sebab, mereka mengetahui bahwa dia melarikan diri, tetapi tidak memberitahukannya kepadaku.” Namun, para pegawai raja tidak mau mengangkat tangannya untuk memarang para imam TUHAN itu.
B09_C022_V018	1 Samuel	22	18	Kemudian, raja berkata kepada Doeg, “Kamu, majulah dan paranglah para imam itu!” Doeg, orang Edom itu, maju dan memarang para imam itu. Dia membunuh delapan puluh lima orang pada hari itu, yang memakai baju efod dari kain linen.
B09_C022_V019	1 Samuel	22	19	Lalu, penduduk Nob, kota para imam itu, dibunuh dengan mata pedang, laki-laki maupun perempuan, anak-anak maupun anak yang menyusu. Sapi, keledai, dan domba dibunuh dengan mata pedang.
B09_C022_V020	1 Samuel	22	20	Namun, seorang anak Ahimelekh, anak Ahitub, namanya Abyatar, terluput dan melarikan diri ikut Daud.
B09_C022_V021	1 Samuel	22	21	Diberitahukanlah oleh Abyatar kepada Daud bahwa Saul telah membunuh para imam TUHAN.
B09_C022_V022	1 Samuel	22	22	Daud berkata kepada Abyatar, “Aku mengetahui bahwa pada hari itu, Doeg, orang Edom itu, ada di sana. Sesungguhnya, dia pasti mengadu untuk memberitahukan kepada Saul. Akulah sebab utama dari kematian seluruh kaum keluargamu.
B09_C022_V023	1 Samuel	22	23	Tinggallah bersamaku dan janganlah takut, sebab siapa yang ingin mencabut nyawamu, dia juga ingin mencabut nyawaku. Sesungguhnya kamu aman bersama-sama dengan aku.”
B09_C023_V001	1 Samuel	23	1	Mereka memberitahukan kepada Daud, katanya, “Ketahuilah, orang Filistin menyerang Kehila dan merampok tempat-tempat pengirikan.”
B09_C023_V002	1 Samuel	23	2	Daud bertanya kepada TUHAN, “Haruskah aku pergi dan mengalahkan orang Filistin itu?” Jawab TUHAN kepada Daud, “Pergilah! Kalahkanlah orang Filistin dan selamatkanlah Kehila.”
B09_C023_V003	1 Samuel	23	3	Namun, orang-orang Daud berkata kepadanya, “Ingatlah, kita sangat ketakutan di sini, di Yehuda. Lebih lagi jika kita pergi ke Kehila untuk menyerang barisan perang orang Filistin.”
B09_C023_V004	1 Samuel	23	4	Daud bertanya lagi kepada TUHAN. TUHAN menjawab dia, katanya, “Bangkitlah, pergilah ke Kehila, sebab Aku akan menyerahkan orang-orang Filistin ke dalam tanganmu.”
B09_C023_V005	1 Samuel	23	5	Setelah itu, Daud pergi bersama orang-orangnya ke Kehila, lalu memerangi orang-orang Filistin itu. Digiringnya ternak mereka sehingga menimbulkan kekalahan besar bagi mereka. Daud pun menyelamatkan penduduk Kehila.
B09_C023_V006	1 Samuel	23	6	Ketika Abyatar, anak Ahimelekh, melarikan diri kepada Daud ke Kehila, dia datang dengan baju efod di tangannya.
B09_C023_V007	1 Samuel	23	7	Kepada Saul diberitahukan bahwa Daud datang ke Kehila. Saul berkata, “Allah menyerahkannya ke dalam tanganku, sebab dia masuk untuk mengurung dirinya di kota yang berpintu dan berpalang.”
B09_C023_V008	1 Samuel	23	8	Saul pun mengerahkan seluruh rakyatnya untuk pergi berperang, untuk mengepung Daud dengan orang-orangnya.
B09_C023_V009	1 Samuel	23	9	Ketika Daud mengetahui bahwa Saul berniat jahat terhadap dirinya, dia berkata kepada Imam Abyatar, “Bawalah baju efod itu ke sini.”
B09_C023_V010	1 Samuel	23	10	Daud berkata, “TUHAN, Allah Israel, hamba-Mu ini mendengar dengan pasti bahwa Saul berusaha untuk datang ke Kehila untuk menghancurkan kota ini karena aku.
B09_C023_V011	1 Samuel	23	11	Akankah aku diserahkan oleh warga Kehila ke dalam tangannya? Akan datangkah Saul seperti yang sudah didengar hamba-Mu ini? Ya TUHAN, Allah Israel, beritahukanlah kiranya kepada hamba-Mu ini.” TUHAN menjawab, “Dia akan datang.”
B09_C023_V012	1 Samuel	23	12	Kemudian, Daud berkata, “Akankah aku dan orang-orangku diserahkan oleh warga-warga Kehila ke dalam tangan Saul?” TUHAN berkata, “Mereka akan menyerahkanmu.”
B09_C023_V013	1 Samuel	23	13	Daud dan orang-orangnya, sekitar enam ratus orang banyaknya, bangun dan keluar dari Kehila untuk pergi ke mana pun mereka dapat pergi. Saul pun diberitahukan bahwa Daud telah meloloskan diri dari Kehila sehingga dia enggan untuk maju berperang.
B09_C023_V014	1 Samuel	23	14	Daud tinggal di padang belantara dan tempat-tempat perlindungan. Dia tinggal di pegunungan, di padang gurun Zif. Setiap hari, Saul mencari dia, tetapi Allah tidak menyerahkan Daud ke dalam tangannya.
B09_C023_V015	1 Samuel	23	15	Daud takut, karena Saul keluar untuk mencabut nyawanya. Saat Daud berada di Padang Gurun Zif di Koresa,
B09_C023_V016	1 Samuel	23	16	bersiaplah Yonatan, anak Saul, untuk pergi mendapatkan Daud di Koresa, untuk menguatkan kepercayaan Daud kepada Allah.
B09_C023_V017	1 Samuel	23	17	Dia berkata kepadanya, “Janganlah takut, sebab tidak akan tangan Saul, ayahku, menangkapmu. Kamu akan menjadi raja atas Israel, dan aku akan menjadi orang keduamu. Bahkan, Saul, ayahku, telah mengetahui hal itu.”
B09_C023_V018	1 Samuel	23	18	Keduanya lalu mengikat perjanjian di hadapan TUHAN. Tinggallah Daud di Koresa, dan Yonatan pun pulang ke rumahnya.
B09_C023_V019	1 Samuel	23	19	Orang Zif pergi menghadap Saul di Gibea dan berkata, “Bukankah Daud menyembunyikan diri di dekat kami, di kubu-kubu pertahanan di Koresa, di Bukit Hakhila, yang ada di sebelah selatan padang belantara?
B09_C023_V020	1 Samuel	23	20	Oleh sebab itu, dengan segenap hati, jika tuanku raja ingin datang, datanglah. Kami serahkan dia ke dalam tangan raja.”
B09_C023_V021	1 Samuel	23	21	Saul berkata, “Diberkatilah kamu oleh TUHAN karena menunjukkan sayangmu terhadapku.
B09_C023_V022	1 Samuel	23	22	Pergilah sekarang, carilah kepastian lagi dan berusahalah untuk mengetahui tempat kiranya dia berada, serta siapa yang melihatnya di sana. Sebab, telah dikatakan orang kepadaku bahwa dia sangat cerdik.
B09_C023_V023	1 Samuel	23	23	Berusahalah untuk mengetahui semua tempat persembunyiannya yang menjadi tempatnya berlindung di sana. Kembalilah kepadaku dengan kabar yang pasti, maka aku akan pergi bersamamu. Jika dia ada di dalam negeri, aku akan mencarinya dengan teliti di antara segenap ribuan orang Yehuda.”
B09_C023_V024	1 Samuel	23	24	Bersiaplah mereka kemudian untuk pergi ke Zif mendahului Saul. Daud dan orang-orangnya ada di padang gurun Maon, di dataran sebelah selatan padang belantara.
B09_C023_V025	1 Samuel	23	25	Saul pun pergi bersama orang-orangnya untuk mencari Daud. Diberitahukanlah hal itu kepada Daud, lalu dia pergi ke gunung batu dan tinggal di padang gurun Maon. Hal itu terdengar oleh Saul, yang kemudian berusaha mengejar Daud di padang gurun Maon.
B09_C023_V026	1 Samuel	23	26	Berjalanlah Saul di gunung, di sisi yang satu, sementara Daud dan orang-orangnya di sisi gunung yang lain. Maka, Daud cepat-cepat berjalan untuk mengelakkan Saul, tetapi Saul dan orang-orangnya hampir mengepung di dekat Daud dan orang-orangnya dan akan menangkap mereka.
B09_C023_V027	1 Samuel	23	27	Kemudian, seorang suruhan datang kepada Saul dengan pesan, “Segeralah mundur, sebab orang Filistin mengadakan penyerbuan atas negeri.”
B09_C023_V028	1 Samuel	23	28	Karena itu, berbaliklah Saul dari usaha mengejar Daud dan pergi untuk menghadapi orang Filistin. Itulah sebabnya, tempat itu disebut: Gunung Batu Keluputan.
B09_C023_V029	1 Samuel	23	29	(24-1) Pergilah Daud dari situ, kemudian tinggal di benteng-benteng gunung di En-Gedi.
B09_C024_V001	1 Samuel	24	1	(24-2) Sesudah Saul kembali dari mengejar orang Filistin, diberitahukanlah kepadanya, katanya, “Ketahuilah, Daud ada di Padang Gurun En-Gedi.”
B09_C024_V002	1 Samuel	24	2	(24-3) Saul mengambil tiga ribu orang pilihan dari seluruh Israel, lalu pergi mencari Daud dan orang-orangnya di dekat Gunung Batu Kambing Hitam.
B09_C024_V003	1 Samuel	24	3	(24-4) Sampailah dia di kandang-kandang domba di tepi jalan. Di sana, ada gua, dan masuklah Saul melangkah ke dalamnya untuk membuang hajat. Daud dan orang-orangnya duduk di belakang gua itu.
B09_C024_V004	1 Samuel	24	4	(24-5) Orang-orang Daud berkata kepadanya, “Hari yang dikatakan TUHAN sudah tiba, ‘Aku akan menyerahkan musuhmu ke dalam tanganmu. Perbuatlah kepadanya apa yang engkau pandang baik.’” Daud bangun, lalu memotong ujung jubah kepunyaan Saul dengan diam-diam.
B09_C024_V005	1 Samuel	24	5	(24-6) Sesudah itu, hati Daud menjadi berdebar-debar, sebab dia sudah memotong ujung jubah kepunyaan Saul.
B09_C024_V006	1 Samuel	24	6	(24-7) Dia berkata kepada orang-orangnya, “Kiranya dijauhkanlah oleh TUHAN dariku untuk melakukan hal yang seperti itu kepada tuanku, orang yang diurapi TUHAN, yaitu mengulurkan tanganku kepadanya. Sebab, dialah orang yang diurapi TUHAN.”
B09_C024_V007	1 Samuel	24	7	(24-8) Daud mencegah orang-orangnya dengan perkataan itu, sebab dia tidak mengizinkan mereka bangkit untuk menyerang Saul. Kemudian, Saul bangkit dan meninggalkan gua itu, dan melanjutkan perjalanannya.
B09_C024_V008	1 Samuel	24	8	(24-9) Kemudian, Daud bangkit dan keluar dari gua itu, sambil berseru di belakang Saul, katanya, “Tuanku raja!” Ketika Saul menoleh ke belakang, Daud berlutut dengan muka ke tanah dan sujud menyembah.
B09_C024_V009	1 Samuel	24	9	(24-10) Daud berkata kepada Saul, “Mengapa engkau mendengarkan perkataan orang-orang yang berkata, ‘Sesungguhnya, Daud berusaha mencelakaimu’?
B09_C024_V010	1 Samuel	24	10	(24-11) Ketahuilah, pada hari ini, engkau melihat dengan matamu sendiri, engkau telah diserahkan sekarang oleh TUHAN ke dalam tanganku di gua itu. Beberapa orang menyuruhku untuk membunuhmu, tetapi aku merasa sayang kepadamu, sebab pikirku, ‘Janganlah aku mengulurkan tanganku kepada tuanku, sebab dia orang yang diurapi oleh TUHAN.’
B09_C024_V011	1 Samuel	24	11	(24-12) Lihatlah ayahku, lihatlah ujung jubahmu dalam tanganku ini. Sebab, dengan aku memotong ujung jubahmu dan tidak membunuhmu, ketahuilah dan lihatlah bahwa tanganku bersih dari kejahatan dan pelanggaran, bahwa aku tidak berdosa terhadapmu walau engkau mengejar-ngejar aku untuk mengambil nyawaku.
B09_C024_V012	1 Samuel	24	12	(24-13) Kiranya TUHAN menjadi hakim antara aku dan engkau, kiranya TUHAN membalaskan perbuatanmu kepadaku, tetapi tanganku tidak melawanmu.
B09_C024_V013	1 Samuel	24	13	(24-14) Seperti peribahasa kuno mengatakan; ‘Dari orang jahat timbul kejahatan.’ Namun, tanganku tidak pernah melawanmu.
B09_C024_V014	1 Samuel	24	14	(24-15) Terhadap siapakah raja Israel maju berperang? Siapa yang engkau kejar? Seekor anjing mati? Seekor kutu?
B09_C024_V015	1 Samuel	24	15	(24-16) TUHAN menjadi hakim yang memutuskan antara aku dan engkau. Dia melihat dan memperjuangkan perkaraku, dan melepaskanku dari tanganmu.”
B09_C024_V016	1 Samuel	24	16	(24-17) Setelah Daud selesai menyampaikan perkataan itu kepada Saul, Saul berkata, “Suaramukah itu, anakku Daud?” Saul pun menangis dengan suara nyaring.
B09_C024_V017	1 Samuel	24	17	(24-18) Katanya kepada Daud, “Kamu lebih benar dariku, sebab kamu melakukan yang baik kepadaku padahal aku memperlakukanmu dengan tidak baik.
B09_C024_V018	1 Samuel	24	18	(24-19) Pada hari ini, kamu menunjukkan bahwa kamu melakukan kebaikan. Sekalipun aku telah diserahkan TUHAN ke dalam tanganmu, kamu tidak membunuhku.
B09_C024_V019	1 Samuel	24	19	(24-20) Apabila didapati oleh seseorang musuhnya, akankah dilepaskannya untuk berjalan dengan selamat? TUHAN akan membalaskan kebaikan kepadamu sebagai ganti dari hari ini atas apa yang telah kaulakukan.
B09_C024_V020	1 Samuel	24	20	(24-21) Karena itu, sesungguhnya aku tahu kamu akan memerintah menjadi raja, dan menegakkan kerajaan Israel di dalam tanganmu.
B09_C024_V021	1 Samuel	24	21	(24-22) Sekarang, bersumpahlah demi TUHAN bahwa kamu tidak akan melenyapkan anak keturunanku dan tidak akan menghapuskan namaku dari kaum keluargaku.”
B09_C024_V022	1 Samuel	24	22	(24-23) Daud bersumpah kepada Saul. Lalu, Saul pulang ke rumahnya, tetapi Daud dan orang-orangnya pergi ke benteng pertahanan mereka.
B09_C025_V001	1 Samuel	25	1	Samuel mati, dan seluruh orang Israel berkumpul untuk meratapi dan menguburkan dia di rumahnya, di Rama. Sesudah itu, Daud bangkit, lalu pergi ke Padang Gurun Paran.
B09_C025_V002	1 Samuel	25	2	Ada seorang laki-laki di Maon yang memiliki usaha di Karmel. Orang itu sangat kaya, dan dia mempunyai tiga ribu ekor domba dan seribu ekor kambing. Dia sedang menggunting bulu dombanya di Karmel.
B09_C025_V003	1 Samuel	25	3	Nama orang itu Nabal, dan nama istrinya Abigail. Istrinya itu baik akal budinya dan wajahnya cantik, tetapi laki-laki itu kasar dan jahat tingkah lakunya. Dia adalah orang Kaleb.
B09_C025_V004	1 Samuel	25	4	Ketika Daud mendengar di padang gurun bahwa Nabal sedang menggunting bulu dombanya,
B09_C025_V005	1 Samuel	25	5	Daud mengutus sepuluh orang muda. Daud berkata kepada orang-orang muda itu, “Pergilah ke Karmel, mendekatlah kepada Nabal, dan tanyakanlah keselamatannya atas namaku.
B09_C025_V006	1 Samuel	25	6	Katakanlah demikian, “Damailah, engkau! Damailah keluargamu, damailah seluruh hidup yang kaumiliki.
B09_C025_V007	1 Samuel	25	7	Sekarang pun, aku sudah mendengar bahwa engkau menggunting bulu domba. Gembala-gembalamu yang berada bersama kami tidak kami ganggu dan tidak ada sesuatu pun yang hilang selama mereka berada di Karmel.
B09_C025_V008	1 Samuel	25	8	Tanyakanlah kepada orang-orangmu, mereka akan menceritakannya kepadamu. Biarlah orang-orang muda ini mendapat belas kasihan dalam pandanganmu. Bukankah pada hari raya ini kami datang? Berikanlah kiranya yang ada padamu kepada hamba-hambamu ini dan kepada anakmu, Daud.”
B09_C025_V009	1 Samuel	25	9	ketika orang-orang Daud tiba, mereka berkata kepada Nabal atas nama Daud, lalu mereka menunggu.
B09_C025_V010	1 Samuel	25	10	Namun, Nabal menjawab anak buah Daud, “Siapakah Daud? Siapakah anak Isai? Setiap hari, ada banyak hamba yang lari, masing-masing dari hadapan tuannya.
B09_C025_V011	1 Samuel	25	11	Haruskah aku mengambil rotiku, air minumku, dan hewan bantaian yang disembelih oleh penggunting bulu dombaku, lalu memberikannya kepada orang-orang yang tidak aku ketahui dari mana mereka datang?”
B09_C025_V012	1 Samuel	25	12	Orang-orang muda Daud berbalik untuk pulang dan setelah sampai, mereka pun memberitahukan setiap perkataan tadi.
B09_C025_V013	1 Samuel	25	13	Daud berkata kepada orang-orangnya, “Masing-masing kamu, sandanglah pedangmu!” Kemudian, setiap orang menyandang pedangnya dan Daud juga menyandang pedangnya. Empat ratus orang pergi mengikuti Daud, sedangkan dua ratus orang tinggal untuk menjaga barang-barang.
B09_C025_V014	1 Samuel	25	14	Akan tetapi, salah seorang pelayannya memberi tahu Abigail, istri Nabal, katanya, “Sesungguhnya, Daud mengirim beberapa utusan dari padang gurun untuk memberi salam kepada tuan, tetapi dia merendahkan mereka.
